romdasSpikes,calcSpikesY,calcSpikesX,calcSpikesZ,calcSpikesAll,iri,meanY,sdY,meanX,sdX,meanZ,sdZ,romLog,iroadLog,speed,gpsSpeed,yMax,xMax,zMax
,37,54,,,5.083333333333334,,,,,,,,,33.19486333333333,35.153938239639366,,,
,37,65,,,4.803333333333333,,,,,,,,,27.987026666666665,28.99449110338281,,,
,86,115,,,5.503333333333334,,,,,,,,,28.741936666666668,28.032094832400027,,,
,51,106,,,5.463333333333333,,,,,,,,,29.98462,28.158561513595842,,,
,33,40,,,4.6,,,,,,,,,26.879890000000003,27.303675134993842,,,
,29,58,,,4.303333333333334,,,,,,,,,27.933903333333333,27.80441592878478,,,
,44,86,,,5.143333333333333,,,,,,,,,31.36487,30.721291305356544,,,
,52,58,,,5.28,,,,,,,,,24.37881,22.083575812686306,,,
,41,75,,,6.623333333333333,,,,,,,,,33.94141666666667,36.888994706219535,,,
,47,65,,,5.866666666666667,,,,,,,,,32.81947,31.853404369656204,,,
,45,149,,,5.51,,,,,,,,,26.978046666666668,19.018909693230952,,,
,38,144,,,4.193333333333333,,,,,,,,,27.37813333333333,0.0,,,
,50,153,,,4.666666666666667,,,,,,,,,22.660709999999998,0.0,,,
,61,97,,,5.2333333333333325,,,,,,,,,22.528428,0.0,,,
,40,90,,,4.683333333333334,,,,,,,,,35.391290000000005,0.0,,,
,80,136,,,6.079999999999999,,,,,,,,,33.333976666666665,0.0,,,
,143,224,,,6.836666666666666,,,,,,,,,26.738193333333335,0.0,,,
,111,214,,,6.053333333333335,,,,,,,,,30.52663333333333,193.83744476731192,,,
,109,162,,,5.66,,,,,,,,,30.122210000000003,29.349872631101604,,,
,107,179,,,4.82,,,,,,,,,21.515096666666665,20.372283874675496,,,
,88,152,,,5.3,,,,,,,,,23.08206666666667,22.04669463446919,,,
,94,223,,,5.550000000000001,,,,,,,,,14.662534333333333,10.167730775973988,,,
,203,302,,,7.000000000000001,,,,,,,,,20.401723333333333,20.164424374835463,,,
,37,118,,,4.673333333333334,,,,,,,,,20.534853333333334,19.961410620203846,,,
,29,115,,,6.073333333333334,,,,,,,,,29.14386666666666,29.45147979749315,,,
,31,94,,,5.293333333333333,,,,,,,,,30.869770000000003,28.140210204191316,,,
,21,53,,,3.8066666666666666,,,,,,,,,38.738886666666666,36.99857280509227,,,
,42,44,,,3.713333333333334,,,,,,,,,40.40887333333333,42.96110206147734,,,
,12,22,,,3.3566666666666665,,,,,,,,,42.478926666666666,40.61316665324977,,,
,15,25,,,4.086666666666666,,,,,,,,,38.941250000000004,38.97367611732257,,,
,12,27,,,3.7066666666666666,,,,,,,,,41.6306,39.59883583461468,,,
,11,21,,,3.256666666666667,,,,,,,,,43.42901333333333,46.33832244734724,,,
,25,20,,,3.3433333333333337,,,,,,,,,43.385913333333335,41.92591811100799,,,
,22,30,,,3.413333333333333,,,,,,,,,43.47127666666667,42.17966673884547,,,
,17,46,,,3.943333333333333,,,,,,,,,40.36866666666666,42.508328555547514,,,
,24,15,,,3.293333333333333,,,,,,,,,43.819313333333334,39.67056086756567,,,
,17,35,,,3.2199999999999998,,,,,,,,,44.40419,51.32239544017614,,,
,24,31,,,3.8899999999999997,,,,,,,,,38.718329999999995,34.88698358450858,,,
,27,18,,,4.3966666666666665,,,,,,,,,38.52974,38.72537031632323,,,
,17,25,,,3.256666666666667,,,,,,,,,43.85284333333333,46.15578507306444,,,
,19,37,,,3.76,,,,,,,,,41.07299,41.47195299530019,,,
,17,37,,,3.923333333333333,,,,,,,,,40.82226,42.50869145037401,,,
,16,35,,,3.4299999999999997,,,,,,,,,42.04542333333333,36.86762520698499,,,
,14,10,,,4.373333333333333,,,,,,,,,31.72906333333333,31.498453724150277,,,
,40,6,,,4.3133333333333335,,,,,,,,,10.030873333333332,7.350499033252545,,,
,6,37,,,4.413333333333333,,,,,,,,,20.087056666666665,25.68812212154968,,,
,12,52,,,4.413333333333333,,,,,,,,,15.791882666666666,9.111371288138667,,,
,8,34,,,4.346666666666667,,,,,,,,,30.63070666666667,31.570847386878846,,,
,13,28,,,4.553333333333334,,,,,,,,,19.622176666666665,14.664832143080172,,,
,12,14,,,4.226666666666667,,,,,,,,,18.265543333333333,16.39307854292587,,,
,5,36,,,4.036666666666667,,,,,,,,,25.38227,26.390945834580787,,,
,11,25,,,4.793333333333333,,,,,,,,,34.11803333333334,32.83362301436379,,,
,10,16,,,4.64,,,,,,,,,29.953043333333333,30.868062949368497,,,
,14,52,,,4.553333333333334,,,,,,,,,13.595835333333333,6.98254409937179,,,
,33,57,,,4.96,,,,,,,,,32.0942,33.68808072938936,,,
,43,55,,,4.923333333333334,,,,,,,,,35.81455333333333,35.45833113123624,,,
,28,57,,,5.15,,,,,,,,,31.963923333333334,31.817642072332493,,,
,7,62,,,5.006666666666667,,,,,,,,,31.49917,29.38975374044752,,,
,7,64,,,4.68,,,,,,,,,30.227533333333334,31.578441315513196,,,
,10,59,,,4.616666666666666,,,,,,,,,33.43266333333334,31.483114408015034,,,
,10,43,,,3.8933333333333326,,,,,,,,,39.88197666666667,40.50647370065076,,,
,9,37,,,3.9000000000000004,,,,,,,,,38.268393333333336,40.21162343101093,,,
,15,62,,,4.166666666666667,,,,,,,,,34.31886,35.50122228421395,,,
,16,38,,,4.996666666666667,,,,,,,,,35.512753333333336,35.3781674317086,,,
,15,104,,,3.91,,,,,,,,,40.58884666666666,39.847379753989784,,,
,12,10,,,4.5600000000000005,,,,,,,,,34.839376666666666,34.32451474985893,,,
,9,26,,,4.49,,,,,,,,,35.14161333333333,34.017591782584034,,,
,14,26,,,4.83,,,,,,,,,37.415016666666666,41.736384737699744,,,
,9,43,,,4.38,,,,,,,,,35.31691,31.005767444170253,,,
,14,25,,,3.3566666666666665,,,,,,,,,44.85001333333334,44.90413373556228,,,
,32,177,,,3.4733333333333336,,,,,,,,,43.62161666666667,45.91418862462629,,,
,26,30,,,3.376666666666667,,,,,,,,,44.14573,43.41578301594137,,,
,42,33,,,3.436666666666667,,,,,,,,,42.908480000000004,41.22371790647063,,,
,24,74,,,3.9066666666666663,,,,,,,,,39.373596666666664,37.19539460605653,,,
,32,146,,,4.24,,,,,,,,,34.925153333333334,39.06895639891094,,,
,20,23,,,3.4333333333333336,,,,,,,,,42.990793333333336,40.59123212053613,,,
,25,48,,,3.4266666666666667,,,,,,,,,44.170366666666666,46.71146204169185,,,
,21,43,,,3.2233333333333336,,,,,,,,,47.04248666666667,41.758079047011684,,,
,8,48,,,3.1933333333333334,,,,,,,,,48.46489666666666,45.85318817260594,,,
,10,58,,,3.3400000000000007,,,,,,,,,44.17302,52.134938709429306,,,
,10,55,,,3.626666666666666,,,,,,,,,40.942683333333335,40.623092910374844,,,
,9,17,,,3.25,,,,,,,,,50.29766000000001,41.92388887245681,,,
,15,37,,,3.41,,,,,,,,,46.97185333333333,45.39567551812977,,,
,3,18,,,3.2266666666666666,,,,,,,,,45.963613333333335,43.35972192714346,,,
,17,43,,,3.173333333333333,,,,,,,,,47.169979999999995,45.497894214621354,,,
,15,34,,,3.3866666666666667,,,,,,,,,43.79260666666667,46.91342986859718,,,
